Country Name,Happiness Score,Year,EG.ELC.ACCS.ZS,SE.PRM.TENR,NY.ADJ.NNTY.KD.ZG,NY.ADJ.NNTY.PC.KD.ZG,NY.ADJ.AEDU.GN.ZS,NY.ADJ.ICTR.GN.ZS,SP.POP.DPND,SP.DYN.CBRT.IN,per_si_allsi.cov_q1_tot,per_si_allsi.cov_q5_tot,per_allsp.cov_pop_tot,per_sa_allsa.cov_pop_tot,SP.DYN.CDRT.IN,SE.XPD.PRIM.ZS,SE.XPD.SECO.ZS,GC.XPN.TOTL.GD.ZS,SH.XPD.EHEX.CH.ZS,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GDS.TOTL.ZS,SE.ADT.1524.LT.ZS,NV.IND.MANF.KD.ZG,SH.DYN.NMRT,SH.DYN.MORT,SP.POP.TOTL,SE.SEC.ENRL.TC.ZS,SE.PRM.ENRL.TC.ZS,EG.FEC.RNEW.ZS,AG.SRF.TOTL.K2,GC.TAX.TOTL.GD.ZS,NE.TRD.GNFS.ZS,SL.UEM.TOTL.NE.ZS,FP.WPI.TOTL
El Salvador,6.068,2016,98.618896484375,85.5346,1.29848137263463,0.783680529764098,3.46968374814644,12.22090981,55.9675760052606,18.538,..,..,..,..,6.725,47.18061,35.26749,23.4788824866029,..,23912227500,2.58057746976483,-1.12341060656102,98.00859,1.30633539554906,7.3,15,6344722,29.31611,28.26087,..,21040,17.5574123971094,71.9600045625193,4.41830015182495,108.445562001651
El Salvador,6.002999782562259,2017,..,81.2994499999999,..,..,..,..,55.4010794995473,..,..,..,..,..,..,..,..,25.018010326671,..,24805439600,2.32259725458042,-0.382780557535437,..,3.44717653165847,7.1,14.5,6377853,27.82175,28.27102,..,21040,17.8781077136404,72.5479180784202,4.38500022888184,..
Estonia,5.428999999999999,2015,100,93.56631,1.82043998454229,1.75371598256673,5.10963307305955,27.46132529,53.7333370732152,10.6,..,..,..,..,11.6,23.86188,25.89992,36.5938182985703,0.20767306,22566956982.229,1.67428662282916,27.8171861103312,..,1.98227581311427,1.4,3.1,1315407,..,..,27.4768334658828,45340,21.9701991856671,153.210232763911,6.18660020828247,..
Estonia,5.517,2016,100,93.68565,2.97349386744645,2.94352035484091,5.10963307305955,26.65831779,54.6705379655697,10.7,..,..,..,..,11.7,..,..,37.2347741593805,..,23337907618.5174,2.06326278488234,26.5183678431392,..,-0.198606774454575,1.3,2.9,1315790,8.78266,11.26704,..,45340,22.4303504280013,154.102849661032,6.76170015335083,..
Estonia,5.61100006103516,2017,..,..,..,..,..,..,55.8110529813012,..,..,..,..,..,..,..,..,..,..,25921079612.3337,4.85413682907068,28.420820210877,..,3.94470004740302,1.2,2.7,1315480,..,..,..,45340,..,151.580848491876,5.76039981842041,..
Ethiopia,4.512,2015,33.4185905456543,86.01903,9.27996012218179,6.5376394441279,2.88,29.66242992,82.1200039373342,32.299,..,..,..,..,6.997,27.45268,18.13888,..,15.30130949,64464547915.2698,10.3924630202334,19.7417760345793,..,18.2226440640244,30.8,64.2,99873033,..,..,92.163461141348,1104300,..,39.6561241449515,..,..
Ethiopia,4.508,2016,42.9,..,8.32568623100238,5.64919121954502,2.88,28.30208604,80.5242358915546,31.779,..,..,..,..,6.825,..,..,..,..,73000980433.9486,7.56176669205257,22.3759908180035,..,18.3902012789666,29.8,61.2,102403196,..,..,..,1104300,..,35.5063366286527,..,..
Ethiopia,4.46000003814697,2017,..,..,..,..,..,..,78.8264882910686,..,..,..,..,..,..,..,..,..,..,80561496133.9172,10.245810850259,24.1420060044635,..,17.4108004855573,28.9,58.5,104957438,..,..,..,1104300,..,31.450646941089,..,..
Finland,7.406000000000001,2015,100,99.19243,1.94971902113841,1.61446551366818,6.65547681525914,20.03323117,57.8657266131337,10.1,..,..,..,..,9.6,20.24408,37.46822,40.5803324364039,0.00106115,232464833065.554,0.135082255444829,20.2987538405756,..,-1.3137858989341,1.7,2.4,5479531,..,..,43.2352625898503,338446.015625,20.6789946756741,73.459953054331,9.37590026855469,..
Finland,7.412999999999999,2016,100,99.12349,2.51746357479779,2.22322949243659,6.65547681525914,20.41179139,59.1234993772953,9.6,..,..,..,..,9.8,..,..,39.9192670074569,..,238677672281.611,2.13538181526189,20.855714106955,..,1.85517439356968,1.8,2.3,5495303,13.24117,13.32179,..,338450,21.0007739615244,72.8075338434373,8.81840038299561,..
Finland,7.468999862670901,2017,..,..,..,..,..,..,60.3464468238253,..,..,..,..,..,..,..,..,..,..,251884887972.766,2.63425474595638,22.3615572516352,..,4.54817685397218,1.8,2.3,5511303,..,..,..,338450,..,76.7163858591101,8.64019966125488,..
France,6.575,2015,100,98.98406,2.36131204060629,1.93511147229823,4.94569177179241,20.46027532,59.2447436227006,12,..,..,..,..,8.9,20.71524,43.40305,48.4046356676031,0,2438207896251.84,1.06746164702885,22.1458748780949,..,1.10648129656848,2.4,4.2,66593366,..,..,13.4992623166677,549086.9921875,23.1817040508872,61.7516939345861,10.3593997955322,..
France,6.478,2016,100,99.10915,1.82134528416094,1.41563926935109,4.94569177179241,20.3070657,60.0524272863093,11.7,..,..,..,..,8.8,..,..,48.2540357754397,..,2465134297438.91,1.1876503808742,21.8678092838092,..,1.50418366805378,2.4,4.2,66859768,..,..,..,549086.9921875,23.1451317617412,61.1288953265056,10.0567998886108,..
France,6.44199991226196,2017,..,..,..,..,..,..,60.7763026478441,..,..,..,..,..,..,..,..,..,..,2582501307216.42,1.81940018089266,22.3569787559917,..,1.48553878208885,2.4,4.2,67118648,..,..,..,549086.9921875,..,62.8660320591001,9.3971996307373,..
Gabon,3.8960000000000004,2015,90.3074722290039,..,8.14551699098807,5.09407287511092,3.06,..,67.4371256861697,30.089,..,..,..,..,7.818,..,..,..,0.82101428,14377324797.637,3.8788993950789,47.3451918435789,..,-1.60468696499787,22.5,52.5,1930175,..,..,82.0078436860573,267670,..,73.9497814588281,..,..
Gabon,4.121,2016,91.3955001831055,..,2.23991296308003,-0.322093396198866,3.06,..,67.624203487299,29.512,..,..,..,..,7.616,..,..,..,..,14014369641.7689,2.09144220829562,44.9195745615957,..,4.95723792430569,22,50.1,1979786,..,..,..,267670,..,70.1333810645308,..,..
Gabon,4.46500015258789,2017,..,..,..,..,..,..,67.651424526779,..,..,..,..,..,..,..,..,..,..,15013950984.084,0.495319116004509,47.2904208474087,..,-4.0945067108571,21.5,48.3,2025137,..,..,..,267670,..,75.1035302343124,..,..
Georgia,4.297,2015,99.9934997558594,99.61905,3.388265878344,3.66362673282615,1.76,19.77261155,49.9908401924286,13.795,..,..,..,..,13.252,..,..,25.6899929380987,2.54069075,13993546747.7492,2.88031881486216,13.9719102407417,..,-1.15910301718696,7.9,12.1,3717100,7.24706,9.01662,28.662538805976,69700,23.774107708442,107.008183481109,14.0799999237061,..
Georgia,4.252,2016,100,99.6259199999999,1.68958564014578,1.62943531927671,1.76,20.88756607,50.7798447242865,13.499,..,..,..,..,13.228,..,..,25.689678597324,..,14378016729.1587,2.84897337602513,17.0061037924404,..,4.20124742410212,7.2,11.4,3719300,7.44399,8.82638,..,69700,23.4709470613726,102.92960091532,13.9700002670288,..
Georgia,4.28599977493286,2017,..,99.26132,..,..,..,..,51.6220310692475,..,..,..,..,..,..,..,..,24.7633751956788,..,15081338092.2875,4.83323052690004,20.4238912747463,..,3.0321562214213,6.7,10.8,3717100,7.39342,9.01533,..,69700,23.7572086722193,112.514219317545,13.9300003051758,..
Germany,6.75,2015,100,99.81046,2.85777857154585,1.97117925690678,4.51119928971347,27.16876491,52.0596259289746,9,..,..,..,..,11.3,12.93305,41.85471,27.9091551262465,..,3375611100742.22,1.74320539365993,27.1423455390732,..,1.92393338321575,2.3,3.9,81686611,12.13371,12.22305,14.2062526977772,357408.984375,11.3681599395463,85.755786637754,4.62419986724854,..
Germany,6.994,2016,100,99.78186,2.27376306617244,1.45151343117149,4.51119928971347,27.13333408,52.3439752792884,9.3,..,..,..,..,11.2,..,..,27.8575086274073,..,3477796274496.8,1.94362542781317,27.169097183569,..,2.14104736141039,2.2,3.8,82348669,12.01502,12.14626,..,357580,11.2420603998028,84.2672667419411,4.1217999458313,..
Germany,6.9510002136230495,2017,..,..,..,..,..,..,52.737438331532,..,..,..,..,..,..,..,..,..,..,3677439129776.6,2.2228247553612,27.3553250494124,..,2.96885653210815,2.2,3.7,82695000,..,..,..,357580,..,86.8977277950572,3.74550008773804,..
Ghana,4.633,2015,75.7152786254883,90.11357,6.50605656838341,4.1110428881296,5.91160948250899,17.51294308,72.9583347232962,31.557,..,..,..,..,8.314,..,..,..,25.57237459,49181854798.2552,2.1782067443939,20.5181578251157,..,3.65958165560349,26,54.7,27582821,16.61254,31.25587,41.4127943140724,238540,..,75.5863939908231,6.80620002746582,..
Ghana,4.276,2016,79.3,86.70103,3.96354208967047,1.6639637176402,5.91160948250899,16.40658354,72.6081814631455,31.047,..,..,..,..,8.146,..,..,..,..,55009730600.0307,3.44779299129728,24.1883915490657,..,7.91907393150535,25.1,51.8,28206728,16.97562,30.5794,..,238540,..,69.3576702283933,..,..
Ghana,4.11999988555908,2017,..,85.14467,..,..,..,..,72.1364749251169,..,..,..,..,..,..,..,..,..,..,58996776237.7603,8.14344654879852,20.9815375468198,..,9.51616454647204,24.2,49.3,28833629,15.63675,27.29644,..,238540,..,73.648204604407,..,..
Greece,4.857,2015,100,93.57662,0.456845637156491,1.12090218119508,3.1,9.982244504,52.6573038859537,8.5,..,..,..,..,11.2,..,..,52.0202877148314,1.58600261,195541761243.144,-0.290902296942548,9.87053435723002,..,2.97639524528779,2.7,4.8,10820883,8.66634,9.64364999999999,17.170047546133,131960,24.9381804066096,63.3936164816987,24.8971004486084,..
Greece,5.033,2016,100,92.90618,-1.61776749308889,-1.20773086378186,3.1,10.02243855,52.7588671544303,8.6,..,..,..,..,11,..,..,48.8348791466966,..,192690813126.86,-0.24431474084669,9.88745894465287,..,8.53492705431343,2.9,5.1,10775971,8.4038,9.27444,..,131960,26.6970129257819,61.6398690189873,23.5391006469727,..
Greece,5.2270002365112305,2017,..,..,..,..,..,..,52.9303926746366,..,..,..,..,..,..,..,..,..,..,200288277129.038,1.35132838862349,10.6512767222338,..,3.53672897382278,3,5.3,10760421,..,..,..,131960,..,67.5162659274226,21.4876003265381,..
Guatemala,6.122999999999999,2015,90.5062942504883,87.80667,7.79507797580885,5.61383065001502,2.91563324137977,13.80870789,68.7450422329077,25.634,..,..,..,..,4.861,49.91589,12.88531,11.8459190081832,2.07415368,63767597193.9175,4.14004435825474,4.63931794164329,..,3.45043698930868,13.8,29.6,16252429,..,20.40727,63.6509917919234,108890,10.2130896735463,51.3062636948269,2.50620007514954,..
Guatemala,6.324,2016,91.7792282104492,87.20165,4.47301802681859,2.39369709640881,2.91563324137977,14.60852772,67.3687672995992,25.273,..,..,..,..,4.833,55.46525,13.31038,11.8411965958655,..,68663653469.1246,3.09248255769093,4.96691590801648,..,3.55528119727384,13.3,28.6,16582469,12.39713,21.74437,..,108890,10.393942231726,47.0048783441723,2.8264000415802,..
Guatemala,6.4539999961853,2017,..,..,..,..,..,..,65.9612859443714,..,..,..,..,..,..,56.4745,13.14359,..,..,75620095537.5005,2.76033848366622,3.99919805474283,..,2.10787095036058,12.9,27.6,16913503,..,..,..,108890,..,45.6572306721025,..,..
Guinea,3.656,2015,30.9631519317627,..,0.814651882806231,-1.57010859298519,2.97669938197495,..,84.1794945104257,36.357,..,..,..,..,9.582,38.93171,21.85254,..,24.89136783,8794202409.5678,3.81494988965694,-5.28562050832527,..,9.98462370059723,25,91.7,12091533,..,..,76.2683913195384,245860,..,72.4427259419684,..,..
Guinea,3.6069999999999998,2016,33.5,78.85643,0.496887407743557,-1.97088732651028,2.97669938197495,..,83.681605928821,35.911,..,..,..,..,9.261,40.52155,22.6965,..,..,8694360304.56367,10.4541058171845,-0.304932027368772,..,5.56654039181697,24.5,88.7,12395924,..,47.14862,..,245860,..,110.971585001091,..,..
Guinea,3.50699996948242,2017,..,..,..,..,..,..,83.1288228710723,..,..,..,..,..,..,40.52155,22.6965,..,..,10472514514.62,10.6043228447496,12.4713620951237,..,2.72665299834813,24.1,85.7,12717176,..,..,..,245860,..,146.766589620096,..,..
Haiti,4.518,2015,38.2211265563965,..,4.03986574815467,2.6936494215587,1.461652,30.07900649,62.2645371063449,24.546,..,..,..,..,8.655,..,..,..,48.87558316,8724656126.49849,1.21121834315667,1.86241278054215,..,4.47761194029854,29,75,10711061,..,..,76.0722132337506,27750,..,70.5516896261956,..,..
Haiti,4.0280000000000005,2016,38.6901664733887,..,0.526810696566699,-0.736088562740079,1.461652,30.66426491,61.4206784727666,24.179,..,..,..,..,8.594,..,..,..,..,7970649131.23416,1.45270702675018,-1.41247516687032,..,1.50793650793624,28.7,73.4,10847334,..,..,..,27750,..,73.3418950483363,..,..
Haiti,3.6029999256133998,2017,..,..,..,..,..,..,60.7002615550386,..,..,..,..,..,..,..,..,..,..,8408150517.97684,1.17327950545634,-8.67422464853935,..,1.09460516028174,28.3,71.7,10981229,..,..,..,27750,..,75.3270001866243,..,..
Honduras,4.788,2015,89.98171,81.3374599999999,10.2340310372699,8.36892322775206,6.33,20.84827152,59.7585907315429,22.04,..,..,..,..,4.806,..,..,21.9760874717835,7.0485681,20979767785.2104,3.84007997093951,8.18709258713846,96.00751,3.94567851598708,10.8,19.6,8960829,16.09893,29.14566,51.5374135797421,112490,17.3444720611594,107.26440535424,4.59159994125366,..
Honduras,4.871,2016,87.5766296386719,83.06458,4.02358360699684,2.28806638673665,6.33,21.02205092,58.2928201094743,21.715,..,..,..,..,4.804,..,..,..,..,21643936938.9096,3.75214890971107,8.05211159857178,96.12654,2.91246749897931,10.4,18.9,9112867,14.49878,28.37057,..,112490,..,100.487881072994,4.66820001602173,..
Honduras,5.1810002326965305,2017,..,83.7114299999999,..,..,..,..,56.9761279411421,..,..,..,..,..,..,..,..,..,..,22978532896.7816,4.78529790989262,8.48035507192803,..,4.03091306288322,10,18.2,9265067,16.65963,25.59773,..,112490,..,102.415772047795,4.0479998588562,..
Hungary,4.8,2015,100,96.35485,3.2323150478323,3.47815052292401,4.46774826601162,25.46245766,46.9221659459146,9.4,..,..,..,..,13.4,16.39606,38.09751,43.4857532175547,0,122879042001.915,3.36714517536103,30.6931192097916,..,9.84321828064864,2.7,5.1,9843028,10.2914,10.97863,15.559362050795,93030,23.4214061486226,171.565870171142,6.81319999694824,..
Hungary,5.145,2016,100,96.86148,4.0582165317137,4.36575693288275,4.46774826601162,24.44965296,47.8553937262093,9.7,..,..,..,..,13,..,..,43.8781329815654,..,125816640420.569,2.21318749036379,29.8583299078043,..,0.080302685593026,2.6,4.8,9814023,10.01652,10.76744,..,93030,23.3531882264192,168.992646029172,5.1149001121521,..
Hungary,5.32399988174438,2017,..,..,..,..,..,..,49.0183821484969,..,..,..,..,..,..,..,..,..,..,139135029758.29,3.98871036965851,30.36338932554,..,4.94658753559698,2.4,4.5,9781127,..,..,..,93030,..,172.360375441718,4.15570020675659,..
Iceland,7.561,2015,100,98.6384,9.61661555562885,8.48040536340586,7.52049738121633,24.25693461,51.5771049448334,12.5,..,..,..,..,6.6,28.62802,28.12977,30.4806195095393,0,16942247373.9704,4.31131780616309,26.4707423031081,..,5.67291907887098,1.1,2.3,330815,..,10.14405,77.029689205553,103000,23.4594478761772,99.0431243971996,3.97919988632202,..
Iceland,7.501,2016,100,99.51819,11.6301534725208,10.0913406640611,7.52049738121633,28.93107422,52.0741150442478,12,..,..,..,..,6.9,..,..,33.6373571880574,..,20304098101.4115,7.48145023856483,27.8097286455903,..,1.82694401548547,1.1,2.2,335439,..,..,..,103000,38.5188399819878,90.419460159231,2.97790002822876,..
Iceland,7.50400018692017,2017,..,..,..,..,..,..,52.7243761858733,..,..,..,..,..,..,..,..,..,..,23909289978.5861,3.64222680238824,26.2831006887261,..,..,1,2.1,341284,..,..,..,103000,..,89.8126111385837,2.7418999671936,..
India,4.565,2015,88,..,6.97520441811122,5.73350265045835,3.08,32.87842721,52.1929971683597,19.269,..,..,..,..,7.303,..,..,..,0.88808166,2102390808996.69,8.15442502779769,30.8408966837521,..,12.7589238117153,26.1,44.1,1309053980,31.65018,31.49146,36.0212225652817,3287259.0625,..,41.9466799113024,..,126.374776918501
India,4.404,2016,84.5268173217773,..,6.54828171962778,5.3318755355283,3.08,30.56082877,51.5228471113059,19.013,..,..,..,..,7.31,..,..,..,..,2274229710530.47,7.11268609734361,30.0580768902641,..,7.89559025625204,25,41.6,1324171354,28.49097,35.21588,..,3287259.0625,..,40.3491793054949,..,128.901844140393
India,4.31500005722046,2017,..,..,..,..,..,..,50.9928506225845,..,..,..,..,..,..,..,..,..,..,2600818243559.65,6.68118228178416,29.5133917938467,..,5.73807118331101,24,39.4,1339180127,..,..,..,3287259.0625,..,41.0703717162166,..,..
Indonesia,5.399,2015,97.5373674369822,..,6.04974508720942,4.80464968775358,3.27297581692557,33.04648008,49.1508319756083,19.35,1.5301146408173,19.5094184812921,57.4129369031463,48.740227165522,7.096,42.59993,26.99605,14.5013182937363,0.61120707,860854235065.079,4.87632230022051,32.8005683326684,99.67007,4.32930888155887,13.3,27.2,258162113,..,..,36.8793481032359,1913580,10.7534877772096,41.9376402415299,4.51399993896484,143.718519715121
Indonesia,5.314,2016,97.62,91.71123,7.290476396247,6.07696884565787,3.27297581692557,33.2852523,48.9295745802177,18.986,..,..,..,..,7.122,..,..,14.8669356468351,..,932256495234.247,5.03327959153033,32.6727768067652,99.6688099999999,4.25651004593767,12.8,26.3,261115456,14.11492,13.97814,..,1913580,10.3321451061155,37.4388944980601,4.30070018768311,155.053389013787
Indonesia,5.26200008392334,2017,..,92.7346,..,..,..,..,48.5350511012709,..,..,..,..,..,..,..,..,..,..,1015539017536.5,5.06768027409007,33.589235624648,..,4.27341917959492,12.4,25.4,263991379,15.3284,16.06371,..,1913580,..,39.5362353587082,4.18480014801025,..
Iraq,4.677,2015,99.8621826171875,..,..,..,4.6,18.10470156,77.7300848443523,33.628,..,..,..,..,5.096,..,..,25.3977208054162,0.27033679,177498577312.923,2.47766461711252,17.415444015444,..,-25.7000017803305,18.2,32.3,36115649,..,..,0.798830768676665,435051.9921875,1.24136945083715,76.7579150579151,..,..
Iraq,4.575,2016,100,..,..,..,4.6,12.40955756,77.4702835344961,33.207,..,..,..,..,5.02,..,..,25.9438172534013,..,170559560067.682,13.0241537218475,11.6988891480912,..,5.89999999690501,17.6,31.3,37202572,..,..,..,435051.9921875,2.0295990637538,73.8210928691467,..,..
Iraq,4.49700021743774,2017,..,..,..,..,..,..,77.2559313135789,..,..,..,..,..,..,..,..,..,..,192060810810.811,-2.07317209716199,16.4476253298153,..,..,17.1,30.4,38274618,..,..,..,435051.9921875,..,75.9984971158751,..,..
Ireland,6.94,2015,100,99.95062,6.64415624096719,5.64127921412351,5.90149113875255,40.58138237,53.7635459990045,14.1,..,..,..,..,6.5,36.86934,33.29748,27.1279603070447,0,290617008367.572,25.5572688460555,54.3295589488876,..,93.8659517479927,2.3,3.7,4701957,..,..,9.08139901337063,70280,18.8671519179531,216.186706609052,9.90359973907471,..
Ireland,6.907,2016,100,99.97016,10.132899922088,8.89667283565952,5.90149113875255,43.98158504,54.5165857204269,13.5,..,..,..,..,6.4,..,..,25.1249477894858,..,304819018067.107,5.14146015448682,54.6507148349712,..,2.70872609944144,2.2,3.6,4755335,..,..,..,70280,18.7823582713611,221.158015597653,8.36649990081787,..
Ireland,6.9770002365112305,2017,..,..,..,..,..,..,55.1957062687522,..,..,..,..,..,..,..,..,..,..,333730764773.18,7.80238160809412,56.3492366854271,..,9.23806376867398,2.2,3.5,4813608,..,..,..,70280,..,207.890848011672,6.71049976348877,..
Israel,7.278,2015,100,97.55669,5.16062185286201,3.09759083502088,5.26863831764121,25.1470956,64.1575674257328,21.3,..,..,..,..,5.3,38.68047,30.62612,36.9640470510594,..,299093839689.55,3.03794389899012,22.76777445571,..,0.167557415943449,2.1,3.8,8380100,..,12.08838,3.70776691254672,22070,23.3792925417637,59.5292132247128,5.25099992752075,104.826963724649
Israel,7.267,2016,100,97.05258,4.74071819753321,2.70742950703813,5.26863831764121,24.57872058,64.9499022093752,21.2,..,..,..,..,5.1,..,..,36.4610807331312,..,317747542489.389,4.09433559145759,22.5716830310648,..,1.11219968738247,2,3.7,8546000,..,12.07069,..,22070,23.3730593416255,58.4459742509414,4.7979998588562,101.032619251641
Israel,7.212999820709231,2017,..,..,..,..,..,..,65.5507578273867,..,..,..,..,..,..,..,..,..,..,350850537827.281,3.33156279400973,..,..,..,2,3.6,8712400,..,..,..,22070,..,..,4.21500015258789,..
Italy,5.9479999999999995,2015,100,99.0415699999999,1.15932760900384,1.256868052567,3.88231876019173,18.87202749,56.469011844923,8,..,..,..,..,10.7,24.97218,42.74304,42.3586805043112,..,1832868490534.11,0.951958871850962,20.2364085248033,..,2.79229115897294,2.1,3.5,60730582,11.29297,12.02716,16.5168505774397,301340,23.4169053630706,56.9220625910712,11.8959999084473,..
Italy,5.977,2016,100,98.61219,2.78896501111048,2.96373550335815,3.88231876019173,19.60127555,57.0290127929924,7.8,..,..,..,..,10.1,..,..,42.3017819526968,..,1859383610248.72,0.858262630008326,20.3470053596539,..,1.17942066353396,2,3.4,60627498,10.04517,11.12385,..,301340,23.6595645041034,56.3510378458443,11.6881999969482,..
Italy,5.96400022506714,2017,..,..,..,..,..,..,57.5765209343905,..,..,..,..,..,..,..,..,..,..,1934797937411.33,1.50229137197273,20.3281406101234,..,2.10122629142546,2,3.4,60551416,..,..,..,301340,..,59.5145988953453,11.210599899292,..
Jamaica,5.709,2015,97.2788848876953,..,2.75526368989985,2.40294672107171,5.50509754632326,18.7123466,48.7144859626766,16.809,..,..,..,..,6.928,36.68302,39.44272,25.7906963062061,2.25321347,14145469269.457,0.904845989688582,5.05373914143925,..,1.99502053222102,11.5,16.2,2871934,16.42874,21.97603,16.7719074601531,10990,24.8193768372893,76.1051099641137,13.5113000869751,..
Jamaica,5.51,2016,98.2042694091797,..,-0.586062713816986,-0.911110721845532,5.50509754632326,21.460238,48.0806618970799,16.629,..,..,..,..,6.98,35.87399,38.94375,26.2012617896583,..,14072135208.5664,1.38065838326224,7.93566335242679,..,1.94014709611972,11.1,15.7,2881355,18.10698,22.64723,..,10990,26.0265068914446,75.9299188466468,13.1918001174927,..
Jamaica,5.31099987030029,2017,..,..,..,..,..,..,47.9527050788599,..,..,..,..,..,..,37.87799,36.25373,..,..,14781107821.7513,0.978556222849122,8.1166793074169,..,1.99651697972385,10.8,15.2,2890299,15.49229,22.10634,..,10990,..,82.5701008220616,11.6590003967285,..
Japan,5.987,2015,100,98.79994,3.84612640357025,3.95639159783869,2.98520466849895,26.23573692,63.9521257887958,8,..,..,..,..,10.3,..,..,17.1492923307351,..,4394977752877.82,1.35382311397998,23.5867573908928,..,3.7679030625454,0.9,3,127141000,11.3877,16.17666,6.29735708059289,377971.015625,11.4092706985788,35.5964012573268,3.40000009536743,..
Japan,5.921,2016,100,98.2351599999999,0.096327233304223,0.211789002199737,2.98520466849895,26.48446996,65.290106306176,7.8,..,..,..,..,10.5,32.99338,38.76294,16.9393836854146,..,4949273341993.88,0.938193886449625,24.5360071524376,..,1.96338917877912,0.9,2.7,126994511,11.21106,15.87224,..,377970,11.1033645354834,31.266582448967,3.09999990463257,..
Japan,5.92000007629395,2017,..,..,..,..,..,..,66.4873798540152,..,..,..,..,..,..,..,..,..,..,4872136945507.59,1.71258113108748,..,..,..,0.9,2.6,126785797,..,..,..,377970,..,..,2.79999995231628,..
Jordan,5.192,2015,99.9983215332031,..,7.02939096741346,2.93957509268515,4.24609470230055,..,66.0864139482601,27.043,..,..,..,..,3.829,..,..,..,6.69056153,37517410281.6901,2.39169597043312,1.20019282840902,..,1.33665032138694,10.8,18.1,9159302,..,..,3.22917004202291,89320,..,98.0769067392572,13.0749998092651,..
Jordan,5.303,2016,100,..,1.83005695832537,-1.36296801069825,4.24609470230055,..,65.4708800326749,26.469,..,..,..,..,3.828,42.53879,37.01023,..,..,38654727746.4789,2.00373364209914,1.12313976847983,..,1.14548954312137,10.5,17.6,9455802,..,18.36314,..,89320,..,91.3165635147951,15.2749996185303,..
Jordan,5.33599996566772,2017,..,..,..,..,..,..,64.7850289195526,..,..,..,..,..,..,43.24167,37.67145,..,..,40068308450.7042,1.97002348344151,1.40224797097379,..,1.01982125695979,10.1,17,9702353,11.431,21.03903,..,89320,..,92.9390362563593,..,..
Kazakhstan,5.855,2015,100,99.84537,3.11668204724145,1.62060661715653,2.86434927936478,26.61014557,50.4434499003536,22.66,..,..,..,..,7.48,..,65.76005,15.487142712709,0.35918143,184388432148.715,1.20000000000067,34.6494597111873,..,0.20000000000033,5.6,12,17542806,7.50668,16.2004,1.55844291225827,2724901.875,9.8357115521941,53.0497288072652,4.92999982833862,..
Kazakhstan,5.919,2016,100,99.72076,-6.31722035029983,-7.64000510645617,2.86434927936478,23.1734222,52.0748140136072,22.52,..,..,..,..,7.37,..,68.56174,16.3309403041021,..,137278320084.171,1.09999999999941,33.8248297093003,..,1.79999999999984,5.3,10.9,17794055,6.79388,18.5511,..,2724901.875,9.92425019653,60.3115965864153,4.96000003814697,..
Kazakhstan,5.8189997673034695,2017,..,99.10345,..,..,..,..,53.6555193382478,..,..,..,..,..,..,..,..,19.4838934850241,..,162886867831.694,4.10000000000042,37.2352966440068,..,6.10000000000051,5.3,10,18037646,6.59153,20.75555,..,2724901.875,10.5501198439468,60.6216132809058,4.90000009536743,..
Kenya,4.419,2015,41.6,..,7.95191890383748,5.18204042386046,4.93323344920911,15.01972029,78.3334199776205,31.782,..,..,..,..,5.841,36.33889,41.76367,22.6933351703935,18.68333768,64007751187.8874,5.71848942242777,7.06247508626813,..,3.59852013521065,21.8,48.7,47236259,..,30.65055,72.662752510447,580370,16.2566351374796,44.2113177762908,..,..
Kenya,4.356,2016,56,..,8.34708937583287,5.60762873501363,4.93323344920911,12.14806409,77.045331711067,31.309,..,..,..,..,5.732,..,..,23.4245589681274,..,70875223143.0362,5.86919769831908,7.62514305031576,..,2.68875845784102,21.3,47.1,48461567,..,..,..,580370,15.7984472337866,36.7513758059156,..,..
Kenya,4.55299997329712,2017,..,..,..,..,..,..,75.9102397988855,..,..,..,..,..,..,..,..,..,..,79263075749.2682,4.87393676072053,4.84984992678731,..,0.163306153548717,20.9,45.6,49699862,..,..,..,580370,..,37.2501087637339,..,..
Kosovo,5.5889999999999995,2015,100,..,..,..,..,17.95807857,..,17.1,..,..,..,..,7,..,..,..,..,6440612176.999,4.09445453574099,-0.878174773999139,..,4.84057166198519,..,..,1801800,..,..,20.4509089678075,10887,..,72.3237193284546,32.9300003051758,..
Kosovo,5.401,2016,100,..,..,..,..,18.3187558,..,16.8,..,..,..,..,7,..,..,..,..,6714712389.38053,4.05657859621029,-0.032948386352794,..,2.78817599716497,..,..,1816200,..,..,..,10887,..,74.6132683151843,27.4699993133545,..
Kosovo,5.27899980545044,2017,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7244888738.28081,4.22790853670567,2.48834562434712,..,3.04636350670637,..,..,1830700,..,..,..,10887,..,79.1827125461888,..,..
Kuwait,6.295,2015,100,97.59156,-24.1009636281471,-27.0580954885558,3.19,27.83232579,29.7858651970022,16.872,..,..,..,..,2.681,..,..,51.9996635077002,0,114567298105.683,0.593019617221231,34.2589772374562,99.25909,-5.65453725681498,4.6,8.8,3935794,7.58836,8.86229,0,17820,1.38077874761047,98.6998633725231,2.20000004768372,115.68274227859
